userId,movie_id,rating,timestamp
4,955,5,949895708
4,2133,5,949810261
4,1979,5,949779173
4,87827,5,949811523
4,1250,5,949918693
4,324668,5,949779173
4,9471,5,949919372
4,70981,5,949896244
4,10996,5,949919519
4,68724,5,949811602
4,2789,5,949918743
4,97020,4,949811559
4,7459,5,949919591
4,42888,5,949811523
4,37834,5,949919372
4,75612,5,949949396
4,1895,4,949811559
4,1894,5,949811490
4,585,5,949918743
4,76170,4,949918927
4,1893,4,949811602
4,49519,4,949896275
4,2395,5,949982274
4,12100,5,949919247
4,290595,4,949810582
4,98566,4,949810302
4,49047,3,949920004
4,9619,4,949918787
4,308531,3,949918904
4,166424,3,949810688
4,1593,5,949896377
4,254128,5,949810261
4,714,4,949810302
4,2024,5,949895772
4,163,3,949811230
4,262500,5,949919978
4,2567,4,949811559
4,38745,5,949896244
4,40805,1,949895864
4,53182,5,949919738
4,41513,4,949810688
4,13700,2,949895956
4,262504,5,949810261
4,39254,5,949810261
4,77931,5,949918743
4,1639,3,949949538
4,80274,5,949811559
4,1571,5,949896309
4,120,5,949811602
4,10204,3,949895907
4,8489,2,949918970
4,10588,5,949896070
4,2048,4,949919454
4,1495,5,949778771
4,10137,4,949811738
4,10198,4,949896114
4,286217,4,949982239
4,1635,4,949896183
4,9679,5,949810618
4,98,3,949896114
4,180,5,949918648
4,672,5,949949444
4,36557,5,949919306
4,869,4,949982239
4,280,5,949949444
4,11322,5,949896114
4,4982,5,949949638
4,36955,5,949896183
4,18487,4,949920028
4,39451,5,949949538
4,27581,5,949896114
4,9268,5,949949396
4,68718,4,949896114
4,10545,5,949919399
4,11688,3,949896309
4,76163,5,949918927
4,2059,5,949918994
4,2486,4,949919763
4,16523,5,949896070
4,116711,4,949982239
4,37710,4,949896114
4,9946,5,949811603
4,1372,5,949896070
4,106646,5,949896070
4,414,3,949896070
4,563,5,949918764
4,83542,4,949811559
4,41216,3,949896309
4,314,5,949895772
4,184315,5,949919556
4,9016,4,949918927
4,18162,4,949811603
4,138103,4,949918994
4,257088,5,949918994
4,10214,4,949810302
4,205775,5,949982274
4,11692,5,949918875
4,22972,4,949896275
4,227973,1,949895993
4,29193,5,949810582
4,1734,5,949810261
4,3131,3,949918671
4,76758,4,949896497
4,9408,4,949896497
4,9890,5,949811523
4,855,5,949810582
4,77953,4,949778714
4,18,1,949896521
4,37786,5,949919399
4,10501,5,949811490
4,57800,4,949811603
4,150689,5,949896070
4,7980,5,949811738
4,12,3,949811230
4,122,3,949918875
4,121,5,949896114
4,68737,5,949896377
4,1995,2,949896309
4,157353,1,949896309
4,331,4,949810534
4,61791,5,949811559
4,8204,5,949896070
4,47964,3,949896015
4,10733,5,949918807
4,9806,5,949810261
4,1408,3,949896543
4,607,5,949949444
4,863,4,949811559
4,44048,5,949919419
4,5175,5,949919656
4,2655,4,949918715
4,22794,4,949896275
4,8355,4,949811603
4,116745,5,949919738
4,4327,4,949918904
4,1422,2,949778946
4,10674,4,949811523
4,7446,5,949918970
4,65754,4,949919738
4,1572,3,949919845
4,10528,5,949895732
4,271969,2,949982238
5,10865,4,1163374957
5,258509,4,1163374952
5,2253,4,1163374639
5,10661,4,1163374242
5,257344,4,1163374404
5,644,3.5,1163373762
5,10756,4.5,1163373208
5,686,3.5,1163373636
5,9383,4,1163374152
5,179,4,1163373752
5,76285,4,1163373755
5,1996,4,1163373610
5,291805,4,1163374477
5,10003,4.5,1163373718
5,1535,4,1163374392
5,2067,3.5,1163373551
5,46195,4,1163374190
5,2277,5,1163373711
5,10357,3.5,1163374993
5,4477,2.5,1163373651
5,8665,3.5,1163373135
5,9387,4,1163374286
5,921,4,1163373316
5,49852,5,1163373103
5,4464,3,1163374173
5,664,2.5,1163374239
5,8358,4,1163374582
5,9836,4,1163374495
5,2502,5,1163373044
5,9772,3.5,1163374165
5,161,4.5,1163374608
5,52451,3.5,1163374562
5,76492,4,1163374214
5,4523,4,1163373744
5,59961,4,1163374601
5,10481,4.5,1163374251
5,59108,4.5,1163373726
5,1581,4,1163373675
5,9798,4,1163374324
5,22897,3.5,1163374593
5,298,1.5,1163373188
5,7484,5,1163373109
5,157350,4,1163373276
5,853,4,1163373251
5,10159,3.5,1163374184
5,9593,4,1163373193
5,1904,3.5,1163374290
5,9615,4,1163373679
5,51052,4.5,1163373293
5,297,4,1163374246
5,9884,3.5,1163373743
5,16858,3.5,1163374947
5,62764,3.5,1163374278
5,22538,3.5,1163374127
5,9341,3.5,1163374263
5,12107,3.5,1163374408
5,9637,4,1163374137
5,49049,3.5,1163373148
5,9339,4.5,1163374235
5,16281,3.5,1163374198
5,8247,4,1163373273
5,11253,4,1163375025
5,1949,3.5,1163373696
5,8452,4.5,1163375145
5,310,3.5,1163374103
5,27578,3.5,1163374354
5,954,4.5,1163375033
5,70160,3.5,1163375131
5,45243,3,1163373548
5,364,4.5,1163373616
5,7518,3.5,1163374995
5,9986,4.5,1163373299
5,8656,4.5,1163373606
5,146216,4,1163374443
5,9291,3.5,1163374206
5,55301,4.5,1163374389
5,109418,3,1163373688
5,11665,4,1163374533
5,6964,3.5,1163374491
5,11324,4,1163374572
5,12193,4,1163373626
5,9928,4,1163374455
5,10202,2.5,1163373238
5,4147,4,1163374511
5,50546,4,1163374742
5,1701,4,1163374381
5,13027,3.5,1163374118
5,2289,4.5,1163373593
5,20504,4,1163374426
5,9574,4.5,1163374340
5,11618,4.5,1163374702
5,2300,3.5,1163374177
5,12096,5,1163374211
5,10200,4,1163374517
5,8834,4.5,1163374227
5,228150,4,1163374275
5,6068,4.5,1163374283
5,41515,4,1163374144
5,9023,4,1163374167
5,38317,4.5,1163374357
6,2157,4,1109258212
6,14462,2,1108134263
6,161795,2,1109258228
6,159824,5,1108134539
6,49948,4,1108134269
6,2135,4,1108134299
6,9822,5,1108134266
6,9705,4.5,1108134284
6,1656,4.5,1109258196
6,12159,4.5,1108134309
6,9678,4.5,1108134339
6,4442,2,1109258181
6,75,2,1109258179
6,330770,2,1109258281
6,9433,2,1109258194
6,19959,0.5,1108134334
6,11973,3,1108134344
6,11228,3,1108134289
6,77951,4,1109258270
6,5491,4,1109258285
6,10715,4,1109258175
6,10197,3.5,1108134291
6,9562,3,1109258245
6,9922,4,1108134293
6,9447,1,1109258202
6,274854,2,1108134271
6,8870,4,1108134274
6,9992,3,1109258257
6,36970,4.5,1108134545
6,10077,3,1109258199
6,76649,1,1108134337
6,293644,4,1109258183
6,453,3.5,1109258250
6,8587,1.5,1109258190
6,72545,1.5,1109258217
6,109451,1.5,1109258226
6,9533,5,1108134311
6,2023,3,1108134534
6,71880,5,1108134519
6,584,4,1108134524
6,309809,3.5,1108134526
6,4858,4,1108134537
6,328111,3,1108134531
6,8698,4.5,1108134521
7,93456,3,851866703
7,602,3,851869035
7,330,3,851867289
7,953,3,851868750
7,9693,4,851867861
7,36657,4,851866901
7,8909,3,851866744
7,9802,5,851868188
7,950,4,851866720
7,1824,4,851866704
7,2976,4,851868206
7,11026,2,851868704
7,332,3,851868705
7,75656,5,851869062
7,38365,3,851868188
7,594,2,851869161
7,15189,5,851868187
7,11678,3,851868524
7,6538,3,851867345
7,10555,3,851867621
7,1125,3,851867941
7,4551,3,851868188
7,612,3,851867436
7,9567,3,851868020
7,37821,3,851867790
7,203801,3,851869291
7,2539,4,851869291
7,9297,4,851869161
7,3172,3,851867669
7,6520,4,851868246
7,1439,3,851867688
7,37958,4,851869035
7,2026,4,851868019
7,7450,4,851868044
7,11375,3,851869140
7,9425,4,851868186
7,25769,3,851868863
7,23685,4,851868020
7,11866,3,851868044
7,9741,3,851868074
7,211672,4,851866806
7,23629,3,851866744
7,8688,5,851868019
7,10153,2,851866784
7,153518,1,851866704
7,8676,1,851866763
7,20829,5,851868020
7,4349,3,851866703
7,9718,2,851866744
7,10808,4,851868289
7,197,3,851869102
7,25,3,851866744
7,35,4,851867320
7,11086,4,851867289
7,10477,3,851868308
7,1997,3,851867553
7,6947,3,851869103
7,3050,4,851867289
7,2675,5,851868019
7,809,5,851869034
7,920,3,851867289
7,4806,5,851869035
7,7451,5,851869034
7,228165,4,851867379
7,3595,5,851868044
7,16869,5,851868246
7,879,4,851868321
7,1573,4,851869062
7,9257,5,851868289
7,1903,3,851867436
7,9697,4,851869080
7,395,3,851867436
7,23398,4,851868332
7,10590,4,851867401
7,117263,3,851867320
7,200,3,851868471
7,44943,4,851868471
7,587,3,851867401
7,10395,3,851866935
7,57212,3,851869160
7,152760,3,851869102
7,2756,2,851869230
7,33909,4,851869035
7,49017,3,851869140
7,9882,3,851869062
7,2270,3,851867688
7,978,5,851866978
7,44564,1,851869140
8,3132,5,1154465405
8,8814,2.5,1154389572
8,8427,5,1154464836
8,52520,5,1154400173
8,80585,4,1154473268
8,10592,3.5,1154464829
8,49021,2,1154389420
8,11535,4,1154465380
8,10550,5,1154464714
8,11258,4,1154400390
8,12610,4.5,1154400475
8,59981,3.5,1154389356
8,201088,2,1154400357
8,5137,5,1154400170
8,3093,5,1154389386
8,107846,4,1154464853
8,188207,4.5,1154464833
8,4614,4,1154400284
8,24021,3.5,1154389432
8,11371,5,1154400181
8,20352,3.5,1154464841
8,11517,4,1154464887
8,214756,4,1154464730
8,26428,4,1154464769
8,9824,4,1154465573
8,48988,4,1154465394
8,9008,4,1154465555
8,300673,4,1154464811
8,12113,3,1154465230
8,38778,4,1154464747
8,72331,4,1154464720
8,1844,3.5,1154400465
8,846,0.5,1154474527
8,9703,4,1154465285
8,857,3,1154400324
8,136797,4,1154465235
8,3981,3,1154389408
8,425,3.5,1154464990
8,6171,5,1154389385
8,72976,4,1154389491
8,603,4,1154473252
8,568,3,1154400308
8,9021,5,1154400458
8,82695,3.5,1154389528
8,9489,5,1154473322
8,12133,4,1154473259
8,9342,3,1154389460
8,41733,3,1154465222
8,227306,4.5,1154464735
8,5551,4.5,1154400414
8,9350,4,1154464850
8,9208,5,1154473217
8,4244,3.5,1154389340
8,1852,3.5,1154400351
8,11820,5,1154464889
8,76493,5,1154464738
8,345,3.5,1154464944
8,196867,4.5,1154464717
8,256591,2.5,1154389541
8,59962,4.5,1154465558
8,36648,3.5,1154400340
8,1880,3.5,1154473419
8,9440,3,1154400360
8,71679,4.5,1154464950
8,10483,5,1154473364
8,11412,4,1154464901
8,11983,4.5,1154400266
8,6795,5,1154400441
8,550,3.5,1154400198
8,11170,4,1154389482
8,9292,4,1154465526
8,10783,4.5,1154464873
8,100241,3.5,1154400245
8,257,4.5,1154465279
8,9947,5,1154464905
8,189,4,1154464915
8,12618,2.5,1154400334
8,253412,3.5,1154464808
8,1427,3.5,1154400398
8,818,4.5,1154400383
8,16577,4,1154465373
8,329,3.5,1154464819
8,12160,3.5,1154389449
8,9331,5,1154400236
8,300168,3.5,1154389552
8,9072,4.5,1154400449
8,3536,4,1154464756
8,9087,4,1154400407
8,12177,4,1154465399
8,12138,3,1154465385
8,273248,4,1154464762
8,9955,3.5,1154400444
8,50359,4,1154389474
8,1271,3,1154400191
8,693,4,1154464895
8,497,5,1154465296
8,11199,3,1154400253
8,9982,3.5,1154400294
8,210577,4,1154464753
8,2501,4,1154465367
8,710,4,1154464994
8,2275,2.5,1154400471
8,37165,4.5,1154464868
8,9837,4,1154465499
8,10708,3,1154465548
8,136400,3.5,1154465243
8,9654,4.5,1154473310
8,2642,4.5,1154400263
8,8916,4.5,1154464726
8,19899,3.5,1154400423
8,2119,3.5,1154473088
8,9641,3.5,1154473264
8,294254,2,1154473042
8,38167,3.5,1154473022
8,5994,3,1154473014
8,39514,3,1154473017
9,9563,4,938629179
9,547,4,938628337
9,1538,3,938628655
9,9334,5,938629110
9,11128,3,938628897
9,75780,4,938628966
9,8914,4,938628777
9,13576,4,938628577
9,39538,5,938628843
9,10628,5,938628337
9,14836,4,938628843
9,8645,5,938628843
9,9509,2,938628337
9,10067,5,938629250
9,9279,3,938629470
9,1487,4,938628655
9,9422,4,938628450
9,77174,3,938628655
9,4824,2,938628777
9,9620,4,938629341
9,10199,4,938629054
9,10771,5,938628690
9,3512,4,938628966
9,137094,3,938629470
9,274479,5,938628966
9,267860,4,938629341
9,8078,4,938629522
9,7485,4,938629747
9,170687,4,938629053
9,6435,3,938629053
9,137106,3,938628777
9,10040,4,938628897
9,6278,4,938629341
9,82682,2,938629250
9,17610,4,938628843
9,22954,4,939122916
9,16995,4,938628577
9,16558,2,938629681
9,9849,3,938629681
9,5820,4,938628966
9,16866,2,938629341
9,201,5,938628450
9,11775,3,938628843
9,87825,4,938627748
9,12201,4,938629681
10,11015,5,942766420
10,9932,4,942766793
10,13389,4,942766515
10,8838,3,942766603
10,17332,4,942766603
10,4958,3,942767328
10,786,4,942766974
10,9513,3,942767258
10,11679,3,942766420
10,38321,2,942767328
10,14411,4,942767328
10,8413,4,942767258
10,10052,4,942767258
10,9676,4,942767258
10,9664,4,942767258
10,2100,4,942767258
10,10384,3,942767328
10,137321,4,942767258
10,123553,4,942767258
10,11260,5,942766420
10,9009,4,942766420
10,11374,3,942766725
10,2309,3,942766845
10,8285,5,942767029
10,210860,3,942766679
10,2312,4,942766472
10,9839,5,942766472
10,381902,2,942766845
10,13922,5,942766515
10,293660,3,942766472
10,9713,5,942766991
10,190859,4,942767328
10,257445,2,942767328
10,9007,4,942766845
10,889,5,942766515
10,1370,5,942766109
10,4942,3,942766251
10,347969,3,942766213
10,24438,4,942766029
10,116741,3,942766164
10,35791,4,942765978
10,72431,2,942766213
10,1813,5,942767121
10,87428,2,942766251
10,8840,3,942766059
10,10589,4,942767571
11,71676,5,1391658537
11,1722,1,1391656827
11,10022,4,1391657561
11,11358,3,1391657297
11,13,5,1391658423
11,6477,4.5,1391658505
11,1597,3.5,1391656845
11,10530,5,1391658556
11,1924,4.5,1391658634
11,9327,5,1391658440
11,8488,5,1391658667
11,10603,3,1391657062
11,8273,3.5,1391657376
11,109424,4.5,1391657543
11,35056,3,1391658583
11,8839,3,1391657112
11,156022,3,1391658601
11,7303,5,1391657861
11,8963,5,1391658574
11,1402,5,1391658450
11,9315,4,1391657605
11,8984,4.5,1391657459
11,795,3.5,1391657720
11,24,4.5,1391658141
11,11353,4,1391658115
11,393,4.5,1391658399
11,9374,3,1391658137
11,8584,4,1391658210
11,2320,3.5,1391658218
11,58224,4,1391658385
11,1729,4.5,1391658311
11,175574,4.5,1391658125
11,8077,4,1391658270
11,8818,4,1391658186
11,8195,4,1391657924
11,10586,4,1391657610
11,116149,5,1391658157
11,80035,5,1391657798
12,10632,3,968045587
12,12117,1,968045407
12,1792,3,968045438
12,13260,2,968045353
12,72197,1,968045732
12,3580,4,968045680
12,12123,3,968045764
12,9566,1,968045500
12,9833,2,968045561
12,4517,3,968045500
12,8202,1,955407153
12,16072,5,968045353
12,34314,5,955407153
12,19724,2,968045354
12,145220,5,968045354
12,14623,1,955407153
12,42297,1,968045475
12,2841,4,968045475
12,802,2,968045438
12,10375,3,968045529
12,36586,2,955407153
12,11321,2,968045475
12,70074,4,968045680
12,242,1,968045475
12,9621,2,968045764
12,1819,4,968045407
12,8536,2,968045732
12,8046,1,968045379
12,1717,3,968045649
12,479,2,968045354
12,9444,4,968045529
12,824,1,968045732
12,11456,4,968045379
12,261023,4,955407153
12,3683,3,968045619
12,22803,2,968045680
12,285923,2,968045619
12,39437,1,968045232
12,1950,5,968045232
12,640,3,968045232
12,97630,4,968045232
12,9767,1,968045198
12,11631,3,968045198
12,32856,3,968045172
12,6519,5,968045142
12,8741,2,968045142
12,49520,2,968045106
12,1850,4,968045106
12,524,2,968045074
12,26389,1,968045074
12,11817,3,968045015
12,9907,5,968045015
12,9969,3,968045015
12,18239,5,968045015
12,808,2,968044981
12,38050,2,968044981
12,8367,3,968044981
12,9390,5,968044949
12,72105,3,968044949
12,2898,2,968044949
12,10312,4,968045173
13,109443,5,1331380058
13,2022,2.5,1331380914
13,37686,4,1331380038
13,462,4,1331379348
13,9919,3.5,1331380895
13,187017,4.5,1331380029
13,628,5,1331380018
13,10201,4.5,1331379479
13,302699,3,1331380025
13,9441,3.5,1331379485
13,274167,4,1331380901
13,224141,4,1331379483
13,388,3,1331380851
13,2112,4,1331380062
13,10329,4,1331379366
13,74465,3.5,1331380871
13,13811,3,1331379520
13,6877,4,1331380814
13,10320,2.5,1331380845
13,50646,3,1331379386
13,8920,4,1331380745
13,13673,4,1331380741
13,60308,3,1331380888
13,6950,3.5,1331379777
13,225574,4,1331379470
13,13836,3,1331380765
13,752,3,1331380731
13,6038,3,1331379494
13,9975,3,1331380761
13,11451,3,1331380738
13,12103,4,1331380752
13,2251,3.5,1331379342
13,46529,3.5,1331379599
13,231,3,1331379574
13,300671,4,1331380721
13,228326,4.5,1331379506
13,9754,2.5,1331379589
13,66,3.5,1331379530
13,4421,4.5,1331380145
13,2649,3.5,1331380834
13,588,4.5,1331380883
13,10393,4,1331380785
13,71552,4.5,1331380734
13,9631,4,1331380159
13,216282,4.5,1331380306
13,306,3.5,1331380782
13,928,4.5,1331380873
13,205587,4.5,1331380830
13,6623,4,1331379748
13,1577,4,1331380725
13,9801,4.5,1331380387
13,2116,4.5,1331380390
13,9624,3,1331379985
14,14199,1,976243997
14,1907,4,976243997
14,4599,3,976243912
14,22832,3,976244179
14,10390,2,976244179
14,9879,3,976244471
14,38579,3,976243933
14,44603,2,976244131
14,11892,3,976244313
14,9691,2,976244367
14,1248,3,976244524
14,12220,2,976244287
14,72710,4,976244591
14,10782,2,976244564
14,9573,5,976244313
14,4959,3,976243997
14,10061,3,976244423
14,10386,4,976244205
14,421,3,976244107
14,316152,4,976244343
15,11615,2,997938310
15,13498,2,1134521380
15,241554,4.5,1093070098
15,2252,4,1040205753
15,11968,3,1093028290
15,10047,2.5,1093028381
15,38319,2.5,1166586286
15,69668,3.5,1093070150
15,9770,3,997939404
15,11212,1,1093028409
15,10533,4.5,1058249528
15,38363,2.5,1093070415
15,9923,3,1033345172
15,11863,4,997938466
15,18501,3,997938310
15,109491,1,1033345287
15,9275,2.5,1093028334
15,329833,3,1122576665
15,12634,5,1054449816
15,10416,5,997938500
15,47327,2.5,1093070271
15,15268,2,1093028336
15,10796,0.5,1093070467
15,9548,5,1044220302
15,18947,3,1166587063
15,1900,1.5,1093028331
15,89,4,1134522072
15,96724,1,1093070113
15,198184,2,1166586594
15,9481,3,1040205792
15,4547,5,997938500
15,53953,2.5,1093070156
15,6415,4,997938358
15,181283,3.5,1245362506
15,9896,3.5,1134521543
15,167,5,1075142933
15,1636,3,997939380
15,2148,1,1128274517
15,5176,2,1052896975
15,260346,0.5,1093028411
15,1389,3,1093028319
15,9894,4,997938676
15,7504,2,1166586021
15,8592,4,997938413
15,913,3,1093028183
15,11091,2.5,1166586376
15,1368,1,1093070329
15,593,4,1166587180
15,5393,4,1046209579
15,9095,3,1166586276
15,8874,2,1052896916
15,11467,1,1193435347
15,320,2,1093070170
15,199,1.5,1134521967
15,20533,1.5,1193435482
15,10684,2,1033345241
15,1624,4.5,1054449903
15,325789,1,1349622582
15,113464,4,997939415
15,888,1,1134521432
15,82675,1,1033345068
15,4256,3.5,1093028308
15,1493,4,1033345227
15,88751,4,1033344772
15,11130,4,997939415
15,9944,3.5,1166586251
15,10731,5,997938656
15,7350,2,997938567
15,9869,2,1093070318
15,4379,2,1093028328
15,146233,5,997938437
15,2034,1,1058250479
15,926,2,1093028372
15,4248,1,1093028298
15,64328,5,997938567
15,36647,5,997938771
15,7214,4,1054449869
15,1537,5,997938737
15,9360,4,997938894
15,6282,4,1052897100
15,508,3,1052896866
15,9487,1,1093028399
15,768,2,997938727
15,2636,2.5,1120209787
15,10478,1.5,1093028255
15,27983,2,997938391
15,7453,2.5,1122576622
15,15045,3,1058250589
15,7737,2,1093028220
15,232672,3,997939193
15,17379,3,1093070088
15,8987,0.5,1122576667
15,11359,1,1058250631
15,82525,3.5,1058250490
15,9759,4,997939065
15,9486,2,1374637824
15,9906,3.5,1122576670
15,841,2,1443385370
15,4688,3,1465793100
15,4148,3.5,1054449871
15,2207,4,1033344267
15,9381,4,997939179
15,9625,3.5,1166586661
15,9304,1,1465955324
15,20856,4,1132469126
15,5955,3,1093028320
15,9899,1,1093070102
15,9826,2.5,1058250627
15,21355,4,997938322
15,10858,1,1193435522
15,11439,3,1093028323
15,9457,5,997938567
15,12412,2.5,1134521456
15,1494,3,1166586067
15,13184,3,1093028384
15,2185,3,997939193
15,6639,3,1166586748
15,38153,1,997938905
15,58233,0.5,1093070332
15,116977,4,1093028414
15,68734,3,1035258747
15,5503,1.5,1093028394
15,27573,2,1093028389
15,819,3.5,1443384915
15,1369,2.5,1166586387
15,9623,4,997937239
15,10895,3,1033345148
15,10935,2,1093028325
15,834,1.5,1240203835
15,228066,5,997938438
15,711,3,1093070381
15,10468,5,997938676
15,10027,2,997939055
15,11812,4,1033344257
15,37233,3.5,1361078504
15,37950,3,1166586512
15,27582,3,1141391972
15,64688,2,1093028377
15,509,1,1093028322
15,7443,0.5,1093028161
15,5966,4,997938451
15,11066,3,1093028142
15,136795,4,997939162
15,8095,5,997938500
15,87826,2.5,1245021392
15,11560,2.5,1093028267
15,25189,5,997938500
15,2637,3,1052896916
15,18480,2.5,1093070326
15,709,1.5,1134521628
15,49730,4,1093028231
15,2749,2,1035258608
15,9607,3,997939348
15,1830,3,1052896916
15,79,2,1052896867
15,54054,3,1093028406
15,228967,3,1033345122
15,46528,2,1166586237
15,27936,3.5,1093028260
15,65,1,1093028237
15,280391,3,997938288
15,9476,2.5,1166586565
15,10610,4,997938438
15,745,2,1093070454
15,49527,4,1054450167
15,73937,2.5,1093028151
15,1885,2.5,1093070207
15,168672,3,1033344834
15,18240,0.5,1093028395
15,10398,1.5,1134521382
15,165,3,1136904835
15,240832,5,997938391
15,216015,1,1128274713
15,12279,4.5,1054450008
15,1645,3.5,1134522085
15,11007,1,1166586002
15,193756,2,1166586995
15,11287,4,1035258747
15,259693,5,997938703
15,37799,4,997938567
15,10184,5,1058250570
15,4257,5,997938346
15,4234,5,997938346
15,196,5,997938500
15,257091,4,997939604
15,6114,2.5,1122576681
15,109410,4,1058250459
15,1213,5,997938140
15,100042,4,1416119525
15,9036,1.5,1058250501
15,257211,1,1128274460
15,323675,3,997938737
15,9361,3.5,1093070090
15,1677,1,1040205624
15,187,5,997938727
15,7461,5,997938358
15,16538,3,1044219825
15,9889,1,1058250466
15,820,3,997938800
15,11565,4,997939453
15,6073,2,1166586619
15,16996,2,1034544304
15,193610,4,997938528
15,19912,5,997938905
15,296098,2.5,1348976598
15,8007,1.5,1166586136
15,32823,4,1054450184
15,4380,3,997938603
15,11551,4,997937239
15,10336,3,997938787
15,11362,2,1122576683
15,50348,4,997938528
15,48138,2.5,1193436089
15,1124,2,1166586415
15,227159,4,1033345199
15,68179,4,1040205624
15,1579,4,997938466
15,708,2.5,1458506296
15,34851,3,1093070163
15,9930,1,1055439464
15,1586,4,997939162
15,2044,2.5,1345397949
15,9913,2.5,1128274586
15,71864,3.5,1386368101
15,10761,3,997938288
15,209451,4,1054449673
15,11975,3,1193435335
